"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"146","9/1/2016 00:44:24","9/1/2016 00:46:50","241","DeKalb Ave & S Portland Ave","40.68981035","-73.97493121","258","DeKalb Ave & Vanderbilt Ave","40.68940747","-73.96885458","26143","Subscriber","1989","1"
"488","9/1/2016 00:44:30","9/1/2016 00:52:38","385","E 55 St & 2 Ave","40.75797322","-73.96603308","527","E 33 St & 2 Ave","40.744023","-73.976056","21506","Subscriber","1986","1"
"2084","9/1/2016 00:45:12","9/1/2016 01:19:56","3102","Driggs Ave & Lorimer St","40.72179134","-73.9504154","3392","Commerce St & Van Brunt St","40.6812117","-74.00860912","23898","Subscriber","1979","1"
"257","9/1/2016 00:45:15","9/1/2016 00:49:33","3049","Cambridge Pl & Gates Ave","40.68488","-73.96304","397","Fulton St & Clermont Ave","40.68415748","-73.96922273","26050","Subscriber","1981","2"
"1180","9/1/2016 00:45:29","9/1/2016 01:05:10","453","W 22 St & 8 Ave","40.74475148","-73.99915362","311","Norfolk St & Broome St","40.7172274","-73.98802084","23158","Subscriber","1989","2"
"1664","9/1/2016 00:45:48","9/1/2016 01:13:32","304","Broadway & Battery Pl","40.70463334","-74.01361706","3222","Hanson Pl & St Felix St","40.685159599891776","-73.97711366415024","18728","Subscriber","1987","1"
"478","9/1/2016 00:45:51","9/1/2016 00:53:50","168","W 18 St & 6 Ave","40.73971301","-73.99456405","546","E 30 St & Park Ave S","40.74444921","-73.98303529","23316","Subscriber","1986","1"
"530","9/1/2016 00:45:52","9/1/2016 00:54:42","3161","W 76 St & Columbus Ave","40.7801839724239","-73.97728532552719","508","W 46 St & 11 Ave","40.76341379","-73.99667444","25912","Subscriber","1983","1"
"209","9/1/2016 00:45:59","9/1/2016 00:49:29","3049","Cambridge Pl & Gates Ave","40.68488","-73.96304","397","Fulton St & Clermont Ave","40.68415748","-73.96922273","23124","Subscriber","1981","1"
"258","9/1/2016 00:46:00","9/1/2016 00:50:19","3284","E 88 St & Park Ave","40.781410700190015","-73.95595908164978","3282","5 Ave & E 88 St","40.78307","-73.95939","23296","Subscriber","1987","1"
"392","9/1/2016 00:46:04","9/1/2016 00:52:36","285","Broadway & E 14 St","40.73454567","-73.99074142","511","E 14 St & Avenue B","40.72938685","-73.97772429","23242","Subscriber","1984","1"
"345","9/1/2016 00:46:13","9/1/2016 00:51:58","390","Duffield St & Willoughby St","40.69221589","-73.9842844","419","Carlton Ave & Park Ave","40.69580705","-73.97355569","25531","Subscriber","1989","1"
"495","9/1/2016 00:46:15","9/1/2016 00:54:31","348","W Broadway & Spring St","40.72490985","-74.00154702","325","E 19 St & 3 Ave","40.73624527","-73.98473765","17409","Subscriber","1974","1"
"494","9/1/2016 00:46:17","9/1/2016 00:54:31","263","Elizabeth St & Hester St","40.717590818059804","-73.99622440338135","307","Canal St & Rutgers St","40.71427487","-73.98990025","15553","Subscriber","1965","1"
"88","9/1/2016 00:46:33","9/1/2016 00:48:01","534","Water - Whitehall Plaza","40.70255065","-74.0127234","337","Old Slip & Front St","40.7037992","-74.00838676","20901","Subscriber","1997","1"
"1320","9/1/2016 00:42:35","9/1/2016 01:04:35","487","E 20 St & FDR Drive","40.73314259","-73.97573881","306","Cliff St & Fulton St","40.70823502","-74.00530063","22094","Subscriber","1985","1"
"400","9/1/2016 00:46:53","9/1/2016 00:53:33","387","Centre St & Chambers St","40.71273266","-74.0046073","263","Elizabeth St & Hester St","40.717590818059804","-73.99622440338135","19672","Subscriber","1981","2"
"386","9/1/2016 00:46:55","9/1/2016 00:53:21","3249","Verona Pl & Fulton St","40.6803560840434","-73.9476791024208","3042","Fulton St & Utica Ave","40.6794268","-73.9298911","22484","Subscriber","1977","1"
"377","9/1/2016 00:46:56","9/1/2016 00:53:14","348","W Broadway & Spring St","40.72490985","-74.00154702","251","Mott St & Prince St","40.72317958","-73.99480012","17809","Subscriber","1978","1"
"197","9/1/2016 00:47:09","9/1/2016 00:50:27","475","E 16 St & Irving Pl","40.73524276","-73.98758561","504","1 Ave & E 16 St","40.73221853","-73.98165557","21534","Subscriber","1988","2"
"193","9/1/2016 00:47:13","9/1/2016 00:50:27","475","E 16 St & Irving Pl","40.73524276","-73.98758561","504","1 Ave & E 16 St","40.73221853","-73.98165557","15877","Subscriber","1986","1"
"517","9/1/2016 00:47:49","9/1/2016 00:56:27","479","9 Ave & W 45 St","40.76019252","-73.9912551","458","11 Ave & W 27 St","40.751396","-74.005226","26548","Subscriber","1965","1"
"1276","9/1/2016 00:47:53","9/1/2016 01:09:09","3129","Queens Plaza North & Crescent St","40.75110165","-73.94073717","3076","Scholes St & Manhattan Ave","40.70870368","-73.9448625","23341","Subscriber","1991","1"
"1600","9/1/2016 00:48:14","9/1/2016 01:14:55","477","W 41 St & 8 Ave","40.75640548","-73.9900262","3127","9 St & 44 Rd","40.74966","-73.9521","24927","Customer","","0"
"629","9/1/2016 00:48:16","9/1/2016 00:58:46","3055","Greene Ave & Nostrand Ave","40.6883337","-73.950916","419","Carlton Ave & Park Ave","40.69580705","-73.97355569","24808","Subscriber","1984","2"
"1317","9/1/2016 00:48:32","9/1/2016 01:10:29","311","Norfolk St & Broome St","40.7172274","-73.98802084","416","Cumberland St & Lafayette Ave","40.68753406","-73.97265183","23602","Subscriber","1982","2"
"419","9/1/2016 00:48:59","9/1/2016 00:55:58","434","9 Ave & W 18 St","40.74317449","-74.00366443","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","24813","Subscriber","1973","1"
"917","9/1/2016 00:49:02","9/1/2016 01:04:20","3224","W 13 St & Hudson St","40.73997354103409","-74.00513872504234","394","E 9 St & Avenue C","40.72521311","-73.97768752","22891","Subscriber","1988","1"
"621","9/1/2016 00:49:05","9/1/2016 00:59:26","302","Avenue D & E 3 St","40.72082834","-73.97793172","295","Pike St & E Broadway","40.71406667","-73.99293911","23766","Subscriber","1971","2"
"452","9/1/2016 00:49:21","9/1/2016 00:56:54","412","Forsyth St & Canal St","40.7158155","-73.99422366","417","Barclay St & Church St","40.71291224","-74.01020234","23130","Subscriber","1981","1"
"972","9/1/2016 00:49:15","9/1/2016 01:05:27","442","W 27 St & 7 Ave","40.746647","-73.993915","450","W 49 St & 8 Ave","40.76227205","-73.98788205","23708","Subscriber","1992","1"
"488","9/1/2016 00:50:00","9/1/2016 00:58:09","3171","Amsterdam Ave & W 82 St","40.78524672","-73.97667321","3176","W 64 St & West End Ave","40.77452835","-73.98753759","22520","Subscriber","1988","1"
"228","9/1/2016 00:50:08","9/1/2016 00:53:57","461","E 20 St & 2 Ave","40.73587678","-73.98205027","237","E 11 St & 2 Ave","40.73047309","-73.98672378","14824","Customer","","0"
"459","9/1/2016 00:50:30","9/1/2016 00:58:10","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","507","E 25 St & 2 Ave","40.73912601","-73.97973776","25199","Subscriber","1989","1"
"2081","9/1/2016 00:50:34","9/1/2016 01:25:16","334","W 20 St & 7 Ave","40.74238787","-73.99726235","343","Clinton Ave & Flushing Ave","40.69794","-73.96986848","26695","Subscriber","1984","1"
"123","9/1/2016 00:50:38","9/1/2016 00:52:41","258","DeKalb Ave & Vanderbilt Ave","40.68940747","-73.96885458","241","DeKalb Ave & S Portland Ave","40.68981035","-73.97493121","26143","Subscriber","1989","1"
"516","9/1/2016 00:50:47","9/1/2016 00:59:24","3085","Roebling St & N 4 St","40.71469","-73.95739","3112","Milton St & Franklin St","40.72906","-73.95779","19863","Subscriber","1980","2"
"689","9/1/2016 00:50:52","9/1/2016 01:02:21","447","8 Ave & W 52 St","40.76370739","-73.9851615","434","9 Ave & W 18 St","40.74317449","-74.00366443","25982","Subscriber","1982","1"
"715","9/1/2016 00:50:53","9/1/2016 01:02:49","151","Cleveland Pl & Spring St","40.722103786686034","-73.99724900722504","238","Bank St & Washington St","40.7361967","-74.00859207","24814","Subscriber","1963","2"
"262","9/1/2016 00:51:08","9/1/2016 00:55:30","3108","Nassau Ave & Russell St","40.72557","-73.94434","3108","Nassau Ave & Russell St","40.72557","-73.94434","21637","Subscriber","1986","1"
"148","9/1/2016 00:51:18","9/1/2016 00:53:46","224","Spruce St & Nassau St","40.71146364","-74.00552427","306","Cliff St & Fulton St","40.70823502","-74.00530063","26448","Subscriber","1996","1"
"986","9/1/2016 00:51:22","9/1/2016 01:07:49","546","E 30 St & Park Ave S","40.74444921","-73.98303529","3142","1 Ave & E 62 St","40.7612274","-73.96094022","15952","Subscriber","1972","1"
"839","9/1/2016 00:51:34","9/1/2016 01:05:33","447","8 Ave & W 52 St","40.76370739","-73.9851615","247","Perry St & Bleecker St","40.73535398","-74.00483091","25759","Subscriber","1981","1"
"2143","9/1/2016 00:50:16","9/1/2016 01:26:00","488","W 39 St & 9 Ave","40.75645824","-73.99372222","457","Broadway & W 58 St","40.76695317","-73.98169333","23089","Subscriber","1990","1"
"2107","9/1/2016 00:50:46","9/1/2016 01:25:53","488","W 39 St & 9 Ave","40.75645824","-73.99372222","457","Broadway & W 58 St","40.76695317","-73.98169333","23125","Subscriber","1988","1"
"2395","9/1/2016 00:52:12","9/1/2016 01:32:07","3259","9 Ave & W 28 St","40.74937024193277","-73.99923384189606","312","Allen St & Stanton St","40.722055","-73.989111","23748","Subscriber","1988","1"
"703","9/1/2016 00:52:24","9/1/2016 01:04:07","477","W 41 St & 8 Ave","40.75640548","-73.9900262","297","E 15 St & 3 Ave","40.734232","-73.986923","16539","Subscriber","1965","1"
"541","9/1/2016 00:52:30","9/1/2016 01:01:31","376","John St & William St","40.70862144","-74.00722156","3002","South End Ave & Liberty St","40.711512","-74.015756","21688","Subscriber","1977","1"
"2286","9/1/2016 00:52:58","9/1/2016 01:31:05","351","Front St & Maiden Ln","40.70530954","-74.00612572","315","South St & Gouverneur Ln","40.70355377","-74.00670227","15069","Subscriber","1982","1"
"898","9/1/2016 00:52:58","9/1/2016 01:07:57","504","1 Ave & E 16 St","40.73221853","-73.98165557","446","W 24 St & 7 Ave","40.74487634","-73.99529885","18494","Subscriber","1974","1"
"185","9/1/2016 00:53:23","9/1/2016 00:56:28","152","Warren St & Church St","40.71473993","-74.00910627","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","22182","Subscriber","1982","1"
"423","9/1/2016 00:53:27","9/1/2016 01:00:31","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","3263","Cooper Square & E 7 St","40.72923649910006","-73.99086803197861","22890","Subscriber","1966","1"
"383","9/1/2016 00:53:29","9/1/2016 00:59:52","466","W 25 St & 6 Ave","40.74395411","-73.99144871","382","University Pl & E 14 St","40.73492695","-73.99200509","16891","Subscriber","1982","1"
"451","9/1/2016 00:53:38","9/1/2016 01:01:10","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","3263","Cooper Square & E 7 St","40.72923649910006","-73.99086803197861","26036","Subscriber","1977","1"
"263","9/1/2016 00:53:42","9/1/2016 00:58:06","482","W 15 St & 7 Ave","40.73935542","-73.99931783","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","19779","Subscriber","1990","1"
"1208","9/1/2016 00:53:48","9/1/2016 01:13:56","303","Mercer St & Spring St","40.72362738","-73.99949601","282","Kent Ave & S 11 St","40.707644944175705","-73.96841526031494","17397","Subscriber","1981","1"
"535","9/1/2016 00:53:48","9/1/2016 01:02:43","312","Allen St & Stanton St","40.722055","-73.989111","312","Allen St & Stanton St","40.722055","-73.989111","26929","Subscriber","1985","1"
"85","9/1/2016 00:54:16","9/1/2016 00:55:42","483","E 12 St & 3 Ave","40.73223272","-73.98889957","237","E 11 St & 2 Ave","40.73047309","-73.98672378","22020","Subscriber","1959","1"
"386","9/1/2016 00:54:17","9/1/2016 01:00:43","268","Howard St & Centre St","40.71910537","-73.99973337","146","Hudson St & Reade St","40.71625008","-74.0091059","26905","Subscriber","1994","1"
"1293","9/1/2016 00:54:26","9/1/2016 01:15:59","2010","Grand St & Greene St","40.72165481","-74.00234737","147","Greenwich St & Warren St","40.71542197","-74.01121978","15091","Customer","","0"
"925","9/1/2016 00:54:36","9/1/2016 01:10:02","268","Howard St & Centre St","40.71910537","-73.99973337","532","S 5 Pl & S 4 St","40.710451","-73.960876","16227","Subscriber","1983","1"
"256","9/1/2016 00:54:50","9/1/2016 00:59:06","3263","Cooper Square & E 7 St","40.72923649910006","-73.99086803197861","504","1 Ave & E 16 St","40.73221853","-73.98165557","25492","Subscriber","1991","1"
"393","9/1/2016 00:54:57","9/1/2016 01:01:30","128","MacDougal St & Prince St","40.72710258","-74.00297088","358","Christopher St & Greenwich St","40.73291553","-74.00711384","26002","Subscriber","1990","2"
"566","9/1/2016 00:55:11","9/1/2016 01:04:37","3177","W 84 St & Broadway","40.7867947","-73.977112","3357","W 106 St & Amsterdam Ave","40.8008363","-73.9664492472","16948","Customer","","0"
"1834","9/1/2016 00:55:18","9/1/2016 01:25:52","479","9 Ave & W 45 St","40.76019252","-73.9912551","457","Broadway & W 58 St","40.76695317","-73.98169333","17146","Subscriber","1990","1"
"1910","9/1/2016 00:55:18","9/1/2016 01:27:09","3224","W 13 St & Hudson St","40.73997354103409","-74.00513872504234","526","E 33 St & 5 Ave","40.74765947","-73.98490707","24310","Customer","","0"
"448","9/1/2016 00:55:20","9/1/2016 01:02:48","482","W 15 St & 7 Ave","40.73935542","-73.99931783","3263","Cooper Square & E 7 St","40.72923649910006","-73.99086803197861","15062","Subscriber","1975","1"
"1403","9/1/2016 00:55:39","9/1/2016 01:19:03","3389","Carroll St & Columbia St","40.6830456","-74.00348559","146","Hudson St & Reade St","40.71625008","-74.0091059","20076","Subscriber","1987","1"
"1851","9/1/2016 00:55:44","9/1/2016 01:26:36","3224","W 13 St & Hudson St","40.73997354103409","-74.00513872504234","526","E 33 St & 5 Ave","40.74765947","-73.98490707","23085","Customer","","0"
"476","9/1/2016 00:56:14","9/1/2016 01:04:11","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","503","E 20 St & Park Ave","40.73827428","-73.98751968","26402","Subscriber","1971","2"
"1181","9/1/2016 00:56:20","9/1/2016 01:16:02","2010","Grand St & Greene St","40.72165481","-74.00234737","147","Greenwich St & Warren St","40.71542197","-74.01121978","19989","Customer","","0"
"461","9/1/2016 00:56:39","9/1/2016 01:04:21","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","263","Elizabeth St & Hester St","40.717590818059804","-73.99622440338135","19647","Subscriber","1982","1"
"556","9/1/2016 00:56:41","9/1/2016 01:05:58","340","Madison St & Clinton St","40.71269042","-73.98776323","340","Madison St & Clinton St","40.71269042","-73.98776323","25153","Subscriber","1987","2"
"458","9/1/2016 00:56:51","9/1/2016 01:04:29","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","173","Broadway & W 49 St","40.76068327096592","-73.9845272898674","20969","Subscriber","1986","1"
"465","9/1/2016 00:57:15","9/1/2016 01:05:00","128","MacDougal St & Prince St","40.72710258","-74.00297088","368","Carmine St & 6 Ave","40.73038599","-74.00214988","20814","Customer","","0"
"254","9/1/2016 00:57:20","9/1/2016 01:01:35","477","W 41 St & 8 Ave","40.75640548","-73.9900262","493","W 45 St & 6 Ave","40.7568001","-73.98291153","24967","Subscriber","1971","1"
"297","9/1/2016 00:57:39","9/1/2016 01:02:37","3088","Union Ave & Jackson St","40.7160751","-73.952029","3016","Kent Ave & N 7 St","40.72036775298455","-73.96165072917938","23839","Subscriber","1978","1"
"497","9/1/2016 00:57:47","9/1/2016 01:06:04","312","Allen St & Stanton St","40.722055","-73.989111","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","22209","Subscriber","1987","2"
"437","9/1/2016 00:57:48","9/1/2016 01:05:06","128","MacDougal St & Prince St","40.72710258","-74.00297088","368","Carmine St & 6 Ave","40.73038599","-74.00214988","18653","Customer","","0"
"821","9/1/2016 00:57:51","9/1/2016 01:11:33","3137","5 Ave & E 73 St","40.77282817","-73.96685276","167","E 39 St & 3 Ave","40.7489006","-73.97604882","16318","Subscriber","1963","1"
"496","9/1/2016 00:57:52","9/1/2016 01:06:09","312","Allen St & Stanton St","40.722055","-73.989111","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","22010","Subscriber","1989","1"
"1087","9/1/2016 00:57:55","9/1/2016 01:16:03","357","E 11 St & Broadway","40.73261787","-73.99158043","356","Bialystoker Pl & Delancey St","40.71622644","-73.98261206","25343","Subscriber","1990","1"
"337","9/1/2016 00:57:58","9/1/2016 01:03:36","3074","Montrose Ave & Bushwick Ave","40.70767788","-73.94016171","3084","Devoe St & Leonard St","40.71348658","-73.94792458","16047","Subscriber","1991","1"
"447","9/1/2016 00:58:07","9/1/2016 01:05:35","3165","Central Park West & W 72 St","40.77579376683666","-73.9762057363987","3341","Central Park West & W 102 St","40.795346","-73.96186","25730","Subscriber","1974","1"
"149","9/1/2016 00:58:19","9/1/2016 01:00:49","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","16923","Subscriber","1996","1"
"253","9/1/2016 00:58:40","9/1/2016 01:02:54","3082","Hope St & Union Ave","40.71167351","-73.95141312","3090","N 8 St & Driggs Ave","40.71774592","-73.95600096","26449","Subscriber","1984","1"
"517","9/1/2016 00:58:56","9/1/2016 01:07:34","478","11 Ave & W 41 St","40.76030096","-73.99884222","529","W 42 St & 8 Ave","40.7575699","-73.99098507","22026","Customer","","0"
"822","9/1/2016 00:59:11","9/1/2016 01:12:54","151","Cleveland Pl & Spring St","40.722103786686034","-73.99724900722504","461","E 20 St & 2 Ave","40.73587678","-73.98205027","15409","Subscriber","1989","1"
"127","9/1/2016 00:59:20","9/1/2016 01:01:28","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","316","Fulton St & William St","40.70955958","-74.00653609","16625","Subscriber","1988","1"
"417","9/1/2016 00:59:20","9/1/2016 01:06:18","345","W 13 St & 6 Ave","40.73649403","-73.99704374","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","15195","Subscriber","1990","1"
"137","9/1/2016 00:59:25","9/1/2016 01:01:43","399","Lafayette Ave & St James Pl","40.68851534","-73.9647628","364","Lafayette Ave & Classon Ave","40.68900443","-73.96023854","22826","Subscriber","1988","1"
"2452","9/1/2016 00:59:37","9/1/2016 01:40:30","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","3171","Amsterdam Ave & W 82 St","40.78524672","-73.97667321","25870","Subscriber","1988","2"
"970","9/1/2016 00:59:53","9/1/2016 01:16:03","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","471","Grand St & Havemeyer St","40.71286844","-73.95698119","14699","Subscriber","1990","1"
"590","9/1/2016 00:59:59","9/1/2016 01:09:49","345","W 13 St & 6 Ave","40.73649403","-73.99704374","504","1 Ave & E 16 St","40.73221853","-73.98165557","18485","Subscriber","1978","1"
